shift_id,date,employee_id,employee_name,role,hours_worked,hourly_rate,labor_cost
8330,2022-07-23,E008,Danny Kwon,Bartender,7.7,15.0,115.5
8331,2022-07-23,E005,Carla DeLuca,Server,9.0,12.0,108.0
8332,2022-07-23,E012,Raj Patel,Line Cook,10.7,18.0,192.6
8333,2022-07-23,E003,Gianni Ferraro,Head Chef,10.9,28.0,305.2
8334,2022-07-23,E001,Sofia Russo,Owner/Manager,12.6,0.0,0.0
8335,2022-07-24,E006,Tony Esposito,Server,7.0,12.0,84.0
8336,2022-07-24,E007,Natalia Cruz,Server,8.2,12.0,98.4
8337,2022-07-24,E004,Luca Mancini,Sous Chef,9.8,22.0,215.6
8338,2022-07-24,E002,Giulia Russo,Co-Owner/FOH,13.0,0.0,0.0
8339,2022-07-24,E008,Danny Kwon,Bartender,6.6,15.0,99.0
8340,2022-07-24,E005,Carla DeLuca,Server,8.7,12.0,104.4
8341,2022-07-24,E012,Raj Patel,Line Cook,9.5,18.0,171.0
8342,2022-07-24,E003,Gianni Ferraro,Head Chef,9.5,28.0,266.0
8343,2022-07-24,E001,Sofia Russo,Owner/Manager,11.8,0.0,0.0
8344,2022-07-26,E006,Tony Esposito,Server,6.8,12.0,81.6
8345,2022-07-26,E004,Luca Mancini,Sous Chef,8.8,22.0,193.6
8346,2022-07-26,E002,Giulia Russo,Co-Owner/FOH,11.8,0.0,0.0
8347,2022-07-26,E008,Danny Kwon,Bartender,6.1,15.0,91.5
8348,2022-07-26,E005,Carla DeLuca,Server,6.7,12.0,80.4
8349,2022-07-26,E012,Raj Patel,Line Cook,8.2,18.0,147.6
8350,2022-07-26,E003,Gianni Ferraro,Head Chef,8.7,28.0,243.6
8351,2022-07-26,E001,Sofia Russo,Owner/Manager,11.4,0.0,0.0
8352,2022-07-27,E006,Tony Esposito,Server,5.5,12.0,66.0
8353,2022-07-27,E004,Luca Mancini,Sous Chef,9.5,22.0,209.0
8354,2022-07-27,E002,Giulia Russo,Co-Owner/FOH,12.6,0.0,0.0
8355,2022-07-27,E008,Danny Kwon,Bartender,6.6,15.0,99.0
8356,2022-07-27,E005,Carla DeLuca,Server,5.8,12.0,69.6
8357,2022-07-27,E012,Raj Patel,Line Cook,8.7,18.0,156.6
8358,2022-07-27,E003,Gianni Ferraro,Head Chef,8.2,28.0,229.6
8359,2022-07-27,E001,Sofia Russo,Owner/Manager,11.7,0.0,0.0
8360,2022-07-28,E006,Tony Esposito,Server,5.5,12.0,66.0
8361,2022-07-28,E004,Luca Mancini,Sous Chef,9.8,22.0,215.6
8362,2022-07-28,E002,Giulia Russo,Co-Owner/FOH,10.1,0.0,0.0
8363,2022-07-28,E008,Danny Kwon,Bartender,6.6,15.0,99.0
8364,2022-07-28,E005,Carla DeLuca,Server,5.8,12.0,69.6
8365,2022-07-28,E012,Raj Patel,Line Cook,8.5,18.0,153.0
8366,2022-07-28,E003,Gianni Ferraro,Head Chef,9.4,28.0,263.2
8367,2022-07-28,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
8368,2022-07-29,E006,Tony Esposito,Server,7.9,12.0,94.8
8369,2022-07-29,E007,Natalia Cruz,Server,7.5,12.0,90.0
8370,2022-07-29,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
8371,2022-07-29,E002,Giulia Russo,Co-Owner/FOH,12.3,0.0,0.0
8372,2022-07-29,E008,Danny Kwon,Bartender,8.9,15.0,133.5
8373,2022-07-29,E005,Carla DeLuca,Server,6.7,12.0,80.4
8374,2022-07-29,E012,Raj Patel,Line Cook,9.7,18.0,174.6
8375,2022-07-29,E003,Gianni Ferraro,Head Chef,9.2,28.0,257.6
8376,2022-07-29,E001,Sofia Russo,Owner/Manager,11.8,0.0,0.0
8377,2022-07-30,E006,Tony Esposito,Server,8.6,12.0,103.2
8378,2022-07-30,E007,Natalia Cruz,Server,8.0,12.0,96.0
8379,2022-07-30,E004,Luca Mancini,Sous Chef,9.9,22.0,217.8
8380,2022-07-30,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
8381,2022-07-30,E008,Danny Kwon,Bartender,6.7,15.0,100.5
8382,2022-07-30,E005,Carla DeLuca,Server,6.7,12.0,80.4
8383,2022-07-30,E012,Raj Patel,Line Cook,10.2,18.0,183.6
8384,2022-07-30,E003,Gianni Ferraro,Head Chef,9.3,28.0,260.4
8385,2022-07-30,E001,Sofia Russo,Owner/Manager,12.8,0.0,0.0
8386,2022-07-31,E006,Tony Esposito,Server,8.7,12.0,104.4
8387,2022-07-31,E007,Natalia Cruz,Server,7.9,12.0,94.8
8388,2022-07-31,E004,Luca Mancini,Sous Chef,10.8,22.0,237.6
8389,2022-07-31,E002,Giulia Russo,Co-Owner/FOH,12.6,0.0,0.0
8390,2022-07-31,E008,Danny Kwon,Bartender,7.6,15.0,114.0
8391,2022-07-31,E005,Carla DeLuca,Server,7.9,12.0,94.8
8392,2022-07-31,E012,Raj Patel,Line Cook,10.5,18.0,189.0
8393,2022-07-31,E003,Gianni Ferraro,Head Chef,9.7,28.0,271.6
8394,2022-07-31,E001,Sofia Russo,Owner/Manager,12.1,0.0,0.0
8395,2022-08-02,E006,Tony Esposito,Server,6.3,12.0,75.6
8396,2022-08-02,E007,Natalia Cruz,Server,7.0,12.0,84.0
8397,2022-08-02,E004,Luca Mancini,Sous Chef,9.6,22.0,211.2
8398,2022-08-02,E002,Giulia Russo,Co-Owner/FOH,12.3,0.0,0.0
8399,2022-08-02,E008,Danny Kwon,Bartender,6.6,15.0,99.0
8400,2022-08-02,E012,Raj Patel,Line Cook,9.7,18.0,174.6
8401,2022-08-02,E003,Gianni Ferraro,Head Chef,9.2,28.0,257.6
8402,2022-08-02,E001,Sofia Russo,Owner/Manager,12.5,0.0,0.0
8403,2022-08-03,E007,Natalia Cruz,Server,6.1,12.0,73.2
8404,2022-08-03,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
8405,2022-08-03,E002,Giulia Russo,Co-Owner/FOH,12.4,0.0,0.0
8406,2022-08-03,E008,Danny Kwon,Bartender,5.7,15.0,85.5
8407,2022-08-03,E005,Carla DeLuca,Server,6.4,12.0,76.8
8408,2022-08-03,E012,Raj Patel,Line Cook,8.2,18.0,147.6
8409,2022-08-03,E003,Gianni Ferraro,Head Chef,8.3,28.0,232.4
8410,2022-08-03,E001,Sofia Russo,Owner/Manager,11.9,0.0,0.0
8411,2022-08-04,E006,Tony Esposito,Server,5.3,12.0,63.6
8412,2022-08-04,E004,Luca Mancini,Sous Chef,8.7,22.0,191.4
8413,2022-08-04,E002,Giulia Russo,Co-Owner/FOH,11.4,0.0,0.0
8414,2022-08-04,E008,Danny Kwon,Bartender,6.0,15.0,90.0
8415,2022-08-04,E005,Carla DeLuca,Server,6.8,12.0,81.6
8416,2022-08-04,E012,Raj Patel,Line Cook,9.8,18.0,176.4
8417,2022-08-04,E003,Gianni Ferraro,Head Chef,8.3,28.0,232.4
8418,2022-08-04,E001,Sofia Russo,Owner/Manager,11.7,0.0,0.0
8419,2022-08-05,E006,Tony Esposito,Server,7.5,12.0,90.0
8420,2022-08-05,E007,Natalia Cruz,Server,8.3,12.0,99.6
8421,2022-08-05,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
8422,2022-08-05,E002,Giulia Russo,Co-Owner/FOH,10.9,0.0,0.0
8423,2022-08-05,E008,Danny Kwon,Bartender,7.7,15.0,115.5
8424,2022-08-05,E005,Carla DeLuca,Server,7.7,12.0,92.4
8425,2022-08-05,E012,Raj Patel,Line Cook,10.5,18.0,189.0
8426,2022-08-05,E003,Gianni Ferraro,Head Chef,9.5,28.0,266.0
8427,2022-08-05,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
8428,2022-08-06,E006,Tony Esposito,Server,7.7,12.0,92.4
8429,2022-08-06,E007,Natalia Cruz,Server,8.9,12.0,106.8
8430,2022-08-06,E004,Luca Mancini,Sous Chef,9.4,22.0,206.8
8431,2022-08-06,E002,Giulia Russo,Co-Owner/FOH,11.2,0.0,0.0
8432,2022-08-06,E008,Danny Kwon,Bartender,6.8,15.0,102.0
8433,2022-08-06,E005,Carla DeLuca,Server,6.5,12.0,78.0
8434,2022-08-06,E012,Raj Patel,Line Cook,9.6,18.0,172.8
8435,2022-08-06,E003,Gianni Ferraro,Head Chef,9.8,28.0,274.4
8436,2022-08-06,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
8437,2022-08-07,E006,Tony Esposito,Server,8.7,12.0,104.4
8438,2022-08-07,E007,Natalia Cruz,Server,8.3,12.0,99.6
8439,2022-08-07,E004,Luca Mancini,Sous Chef,10.1,22.0,222.2
8440,2022-08-07,E002,Giulia Russo,Co-Owner/FOH,11.5,0.0,0.0
8441,2022-08-07,E008,Danny Kwon,Bartender,8.0,15.0,120.0
8442,2022-08-07,E005,Carla DeLuca,Server,8.3,12.0,99.6
8443,2022-08-07,E012,Raj Patel,Line Cook,10.9,18.0,196.2
8444,2022-08-07,E003,Gianni Ferraro,Head Chef,10.3,28.0,288.4
8445,2022-08-07,E001,Sofia Russo,Owner/Manager,12.6,0.0,0.0
8446,2022-08-09,E006,Tony Esposito,Server,6.2,12.0,74.4
8447,2022-08-09,E004,Luca Mancini,Sous Chef,9.7,22.0,213.4
8448,2022-08-09,E002,Giulia Russo,Co-Owner/FOH,10.1,0.0,0.0
8449,2022-08-09,E008,Danny Kwon,Bartender,5.9,15.0,88.5
8450,2022-08-09,E005,Carla DeLuca,Server,5.6,12.0,67.2
8451,2022-08-09,E012,Raj Patel,Line Cook,9.5,18.0,171.0
8452,2022-08-09,E003,Gianni Ferraro,Head Chef,8.2,28.0,229.6
8453,2022-08-09,E001,Sofia Russo,Owner/Manager,10.3,0.0,0.0
8454,2022-08-10,E007,Natalia Cruz,Server,6.4,12.0,76.8
8455,2022-08-10,E004,Luca Mancini,Sous Chef,8.1,22.0,178.2
8456,2022-08-10,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
8457,2022-08-10,E008,Danny Kwon,Bartender,5.0,15.0,75.0
8458,2022-08-10,E005,Carla DeLuca,Server,6.5,12.0,78.0
8459,2022-08-10,E012,Raj Patel,Line Cook,9.6,18.0,172.8
8460,2022-08-10,E003,Gianni Ferraro,Head Chef,8.7,28.0,243.6
8461,2022-08-10,E001,Sofia Russo,Owner/Manager,10.1,0.0,0.0
8462,2022-08-11,E007,Natalia Cruz,Server,5.3,12.0,63.6
8463,2022-08-11,E004,Luca Mancini,Sous Chef,8.1,22.0,178.2
8464,2022-08-11,E002,Giulia Russo,Co-Owner/FOH,10.7,0.0,0.0
8465,2022-08-11,E008,Danny Kwon,Bartender,5.5,15.0,82.5
8466,2022-08-11,E005,Carla DeLuca,Server,6.3,12.0,75.6
8467,2022-08-11,E012,Raj Patel,Line Cook,9.6,18.0,172.8
8468,2022-08-11,E003,Gianni Ferraro,Head Chef,9.8,28.0,274.4
8469,2022-08-11,E001,Sofia Russo,Owner/Manager,10.0,0.0,0.0
8470,2022-08-12,E006,Tony Esposito,Server,7.4,12.0,88.8
8471,2022-08-12,E007,Natalia Cruz,Server,7.6,12.0,91.2
8472,2022-08-12,E004,Luca Mancini,Sous Chef,9.9,22.0,217.8
8473,2022-08-12,E002,Giulia Russo,Co-Owner/FOH,11.0,0.0,0.0
8474,2022-08-12,E008,Danny Kwon,Bartender,7.0,15.0,105.0
8475,2022-08-12,E005,Carla DeLuca,Server,6.9,12.0,82.8
8476,2022-08-12,E012,Raj Patel,Line Cook,10.0,18.0,180.0
8477,2022-08-12,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
8478,2022-08-12,E001,Sofia Russo,Owner/Manager,11.1,0.0,0.0
8479,2022-08-13,E006,Tony Esposito,Server,8.5,12.0,102.0
8480,2022-08-13,E007,Natalia Cruz,Server,8.9,12.0,106.8
8481,2022-08-13,E004,Luca Mancini,Sous Chef,9.6,22.0,211.2
8482,2022-08-13,E002,Giulia Russo,Co-Owner/FOH,11.7,0.0,0.0
8483,2022-08-13,E008,Danny Kwon,Bartender,7.4,15.0,111.0
8484,2022-08-13,E005,Carla DeLuca,Server,8.8,12.0,105.6
8485,2022-08-13,E012,Raj Patel,Line Cook,9.3,18.0,167.4
8486,2022-08-13,E003,Gianni Ferraro,Head Chef,9.1,28.0,254.8
8487,2022-08-13,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
8488,2022-08-14,E006,Tony Esposito,Server,6.1,12.0,73.2
8489,2022-08-14,E007,Natalia Cruz,Server,8.3,12.0,99.6
8490,2022-08-14,E004,Luca Mancini,Sous Chef,10.4,22.0,228.8
8491,2022-08-14,E002,Giulia Russo,Co-Owner/FOH,12.6,0.0,0.0
8492,2022-08-14,E008,Danny Kwon,Bartender,7.7,15.0,115.5
8493,2022-08-14,E005,Carla DeLuca,Server,6.8,12.0,81.6
8494,2022-08-14,E012,Raj Patel,Line Cook,10.9,18.0,196.2
8495,2022-08-14,E003,Gianni Ferraro,Head Chef,10.1,28.0,282.8
8496,2022-08-14,E001,Sofia Russo,Owner/Manager,11.0,0.0,0.0
8497,2022-08-16,E006,Tony Esposito,Server,5.1,12.0,61.2
8498,2022-08-16,E004,Luca Mancini,Sous Chef,8.9,22.0,195.8
8499,2022-08-16,E002,Giulia Russo,Co-Owner/FOH,10.1,0.0,0.0
8500,2022-08-16,E008,Danny Kwon,Bartender,6.4,15.0,96.0
8501,2022-08-16,E005,Carla DeLuca,Server,6.0,12.0,72.0
8502,2022-08-16,E012,Raj Patel,Line Cook,8.5,18.0,153.0
8503,2022-08-16,E003,Gianni Ferraro,Head Chef,9.5,28.0,266.0
8504,2022-08-16,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
8505,2022-08-17,E006,Tony Esposito,Server,6.7,12.0,80.4
8506,2022-08-17,E007,Natalia Cruz,Server,6.9,12.0,82.8
8507,2022-08-17,E004,Luca Mancini,Sous Chef,9.4,22.0,206.8
8508,2022-08-17,E002,Giulia Russo,Co-Owner/FOH,10.5,0.0,0.0
8509,2022-08-17,E008,Danny Kwon,Bartender,5.5,15.0,82.5
8510,2022-08-17,E012,Raj Patel,Line Cook,8.8,18.0,158.4
8511,2022-08-17,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
8512,2022-08-17,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
8513,2022-08-18,E006,Tony Esposito,Server,6.5,12.0,78.0
8514,2022-08-18,E004,Luca Mancini,Sous Chef,9.1,22.0,200.2
8515,2022-08-18,E002,Giulia Russo,Co-Owner/FOH,12.8,0.0,0.0
8516,2022-08-18,E008,Danny Kwon,Bartender,5.0,15.0,75.0
8517,2022-08-18,E005,Carla DeLuca,Server,5.1,12.0,61.2
8518,2022-08-18,E012,Raj Patel,Line Cook,8.7,18.0,156.6
8519,2022-08-18,E003,Gianni Ferraro,Head Chef,9.8,28.0,274.4
8520,2022-08-18,E001,Sofia Russo,Owner/Manager,11.1,0.0,0.0
8521,2022-08-19,E006,Tony Esposito,Server,6.6,12.0,79.2
8522,2022-08-19,E007,Natalia Cruz,Server,7.8,12.0,93.6
8523,2022-08-19,E004,Luca Mancini,Sous Chef,9.8,22.0,215.6
8524,2022-08-19,E002,Giulia Russo,Co-Owner/FOH,12.5,0.0,0.0
8525,2022-08-19,E008,Danny Kwon,Bartender,7.7,15.0,115.5
8526,2022-08-19,E005,Carla DeLuca,Server,7.5,12.0,90.0
8527,2022-08-19,E012,Raj Patel,Line Cook,10.0,18.0,180.0
8528,2022-08-19,E003,Gianni Ferraro,Head Chef,10.7,28.0,299.6
8529,2022-08-19,E001,Sofia Russo,Owner/Manager,12.1,0.0,0.0
8530,2022-08-20,E006,Tony Esposito,Server,6.8,12.0,81.6
8531,2022-08-20,E007,Natalia Cruz,Server,8.0,12.0,96.0
8532,2022-08-20,E004,Luca Mancini,Sous Chef,10.6,22.0,233.2
8533,2022-08-20,E002,Giulia Russo,Co-Owner/FOH,12.6,0.0,0.0
8534,2022-08-20,E008,Danny Kwon,Bartender,7.2,15.0,108.0
8535,2022-08-20,E005,Carla DeLuca,Server,7.3,12.0,87.6
8536,2022-08-20,E012,Raj Patel,Line Cook,11.0,18.0,198.0
8537,2022-08-20,E003,Gianni Ferraro,Head Chef,10.4,28.0,291.2
8538,2022-08-20,E001,Sofia Russo,Owner/Manager,11.7,0.0,0.0
8539,2022-08-21,E006,Tony Esposito,Server,7.5,12.0,90.0
8540,2022-08-21,E007,Natalia Cruz,Server,8.6,12.0,103.2
8541,2022-08-21,E004,Luca Mancini,Sous Chef,10.3,22.0,226.6
8542,2022-08-21,E002,Giulia Russo,Co-Owner/FOH,13.0,0.0,0.0
8543,2022-08-21,E008,Danny Kwon,Bartender,8.3,15.0,124.5
8544,2022-08-21,E005,Carla DeLuca,Server,6.1,12.0,73.2
8545,2022-08-21,E012,Raj Patel,Line Cook,10.4,18.0,187.2
8546,2022-08-21,E003,Gianni Ferraro,Head Chef,9.2,28.0,257.6
8547,2022-08-21,E001,Sofia Russo,Owner/Manager,10.6,0.0,0.0
8548,2022-08-23,E006,Tony Esposito,Server,6.0,12.0,72.0
8549,2022-08-23,E004,Luca Mancini,Sous Chef,9.9,22.0,217.8
8550,2022-08-23,E002,Giulia Russo,Co-Owner/FOH,10.7,0.0,0.0
8551,2022-08-23,E008,Danny Kwon,Bartender,5.2,15.0,78.0
8552,2022-08-23,E005,Carla DeLuca,Server,6.1,12.0,73.2
8553,2022-08-23,E012,Raj Patel,Line Cook,8.0,18.0,144.0
8554,2022-08-23,E003,Gianni Ferraro,Head Chef,8.8,28.0,246.4
8555,2022-08-23,E001,Sofia Russo,Owner/Manager,11.5,0.0,0.0
8556,2022-08-24,E007,Natalia Cruz,Server,6.9,12.0,82.8
8557,2022-08-24,E004,Luca Mancini,Sous Chef,8.1,22.0,178.2
8558,2022-08-24,E002,Giulia Russo,Co-Owner/FOH,10.5,0.0,0.0
8559,2022-08-24,E008,Danny Kwon,Bartender,6.8,15.0,102.0
8560,2022-08-24,E005,Carla DeLuca,Server,6.7,12.0,80.4
8561,2022-08-24,E012,Raj Patel,Line Cook,9.5,18.0,171.0
8562,2022-08-24,E003,Gianni Ferraro,Head Chef,9.3,28.0,260.4
8563,2022-08-24,E001,Sofia Russo,Owner/Manager,10.9,0.0,0.0
8564,2022-08-25,E007,Natalia Cruz,Server,6.9,12.0,82.8
8565,2022-08-25,E004,Luca Mancini,Sous Chef,9.8,22.0,215.6
8566,2022-08-25,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
8567,2022-08-25,E008,Danny Kwon,Bartender,5.3,15.0,79.5
8568,2022-08-25,E005,Carla DeLuca,Server,6.1,12.0,73.2
8569,2022-08-25,E012,Raj Patel,Line Cook,9.4,18.0,169.2
8570,2022-08-25,E003,Gianni Ferraro,Head Chef,8.8,28.0,246.4
8571,2022-08-25,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
8572,2022-08-26,E006,Tony Esposito,Server,7.7,12.0,92.4
8573,2022-08-26,E007,Natalia Cruz,Server,6.9,12.0,82.8
8574,2022-08-26,E004,Luca Mancini,Sous Chef,9.2,22.0,202.4
8575,2022-08-26,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
8576,2022-08-26,E008,Danny Kwon,Bartender,6.8,15.0,102.0
8577,2022-08-26,E005,Carla DeLuca,Server,7.0,12.0,84.0
8578,2022-08-26,E012,Raj Patel,Line Cook,10.8,18.0,194.4
8579,2022-08-26,E003,Gianni Ferraro,Head Chef,10.1,28.0,282.8
8580,2022-08-26,E001,Sofia Russo,Owner/Manager,11.6,0.0,0.0
8581,2022-08-27,E006,Tony Esposito,Server,7.1,12.0,85.2
8582,2022-08-27,E007,Natalia Cruz,Server,8.8,12.0,105.6
8583,2022-08-27,E004,Luca Mancini,Sous Chef,10.4,22.0,228.8
8584,2022-08-27,E002,Giulia Russo,Co-Owner/FOH,12.2,0.0,0.0
8585,2022-08-27,E008,Danny Kwon,Bartender,7.6,15.0,114.0
8586,2022-08-27,E005,Carla DeLuca,Server,8.5,12.0,102.0
8587,2022-08-27,E012,Raj Patel,Line Cook,9.5,18.0,171.0
8588,2022-08-27,E003,Gianni Ferraro,Head Chef,10.2,28.0,285.6
8589,2022-08-27,E001,Sofia Russo,Owner/Manager,12.7,0.0,0.0
8590,2022-08-28,E006,Tony Esposito,Server,6.3,12.0,75.6
8591,2022-08-28,E007,Natalia Cruz,Server,6.6,12.0,79.2
8592,2022-08-28,E004,Luca Mancini,Sous Chef,10.2,22.0,224.4
8593,2022-08-28,E002,Giulia Russo,Co-Owner/FOH,11.9,0.0,0.0
8594,2022-08-28,E008,Danny Kwon,Bartender,8.8,15.0,132.0
8595,2022-08-28,E005,Carla DeLuca,Server,7.8,12.0,93.6
8596,2022-08-28,E012,Raj Patel,Line Cook,9.5,18.0,171.0
8597,2022-08-28,E003,Gianni Ferraro,Head Chef,9.4,28.0,263.2
8598,2022-08-28,E001,Sofia Russo,Owner/Manager,12.5,0.0,0.0
8599,2022-08-30,E006,Tony Esposito,Server,6.5,12.0,78.0
8600,2022-08-30,E007,Natalia Cruz,Server,5.5,12.0,66.0
8601,2022-08-30,E004,Luca Mancini,Sous Chef,8.1,22.0,178.2
8602,2022-08-30,E002,Giulia Russo,Co-Owner/FOH,11.2,0.0,0.0
8603,2022-08-30,E008,Danny Kwon,Bartender,6.0,15.0,90.0
8604,2022-08-30,E012,Raj Patel,Line Cook,9.1,18.0,163.8
8605,2022-08-30,E003,Gianni Ferraro,Head Chef,8.5,28.0,238.0
8606,2022-08-30,E001,Sofia Russo,Owner/Manager,12.3,0.0,0.0
8607,2022-08-31,E006,Tony Esposito,Server,6.7,12.0,80.4
8608,2022-08-31,E004,Luca Mancini,Sous Chef,9.4,22.0,206.8
8609,2022-08-31,E002,Giulia Russo,Co-Owner/FOH,12.4,0.0,0.0
8610,2022-08-31,E008,Danny Kwon,Bartender,6.2,15.0,93.0
8611,2022-08-31,E005,Carla DeLuca,Server,5.8,12.0,69.6
8612,2022-08-31,E012,Raj Patel,Line Cook,8.3,18.0,149.4
8613,2022-08-31,E003,Gianni Ferraro,Head Chef,9.6,28.0,268.8
8614,2022-08-31,E001,Sofia Russo,Owner/Manager,10.7,0.0,0.0
8615,2022-09-01,E006,Tony Esposito,Server,6.2,12.0,74.4
8616,2022-09-01,E007,Natalia Cruz,Server,5.2,12.0,62.4
8617,2022-09-01,E004,Luca Mancini,Sous Chef,8.4,22.0,184.8
8618,2022-09-01,E002,Giulia Russo,Co-Owner/FOH,11.2,0.0,0.0
8619,2022-09-01,E008,Danny Kwon,Bartender,5.6,15.0,84.0
8620,2022-09-01,E012,Raj Patel,Line Cook,10.0,18.0,180.0
8621,2022-09-01,E003,Gianni Ferraro,Head Chef,8.8,28.0,246.4
8622,2022-09-01,E001,Sofia Russo,Owner/Manager,12.4,0.0,0.0
8623,2022-09-02,E006,Tony Esposito,Server,6.7,12.0,80.4
8624,2022-09-02,E007,Natalia Cruz,Server,7.3,12.0,87.6
8625,2022-09-02,E004,Luca Mancini,Sous Chef,10.5,22.0,231.0
8626,2022-09-02,E002,Giulia Russo,Co-Owner/FOH,12.3,0.0,0.0
8627,2022-09-02,E008,Danny Kwon,Bartender,8.6,15.0,129.0
8628,2022-09-02,E005,Carla DeLuca,Server,6.5,12.0,78.0
8629,2022-09-02,E012,Raj Patel,Line Cook,9.4,18.0,169.2
8630,2022-09-02,E003,Gianni Ferraro,Head Chef,10.0,28.0,280.0
8631,2022-09-02,E001,Sofia Russo,Owner/Manager,10.1,0.0,0.0
8632,2022-09-03,E006,Tony Esposito,Server,7.9,12.0,94.8
8633,2022-09-03,E007,Natalia Cruz,Server,7.5,12.0,90.0
8634,2022-09-03,E004,Luca Mancini,Sous Chef,9.3,22.0,204.6
8635,2022-09-03,E002,Giulia Russo,Co-Owner/FOH,12.2,0.0,0.0
8636,2022-09-03,E008,Danny Kwon,Bartender,6.6,15.0,99.0
8637,2022-09-03,E005,Carla DeLuca,Server,7.5,12.0,90.0
8638,2022-09-03,E012,Raj Patel,Line Cook,10.9,18.0,196.2
8639,2022-09-03,E003,Gianni Ferraro,Head Chef,10.2,28.0,285.6
8640,2022-09-03,E001,Sofia Russo,Owner/Manager,10.9,0.0,0.0
8641,2022-09-04,E006,Tony Esposito,Server,8.6,12.0,103.2
8642,2022-09-04,E007,Natalia Cruz,Server,8.1,12.0,97.2
8643,2022-09-04,E004,Luca Mancini,Sous Chef,10.8,22.0,237.6
8644,2022-09-04,E002,Giulia Russo,Co-Owner/FOH,11.3,0.0,0.0
8645,2022-09-04,E008,Danny Kwon,Bartender,6.8,15.0,102.0
8646,2022-09-04,E005,Carla DeLuca,Server,8.0,12.0,96.0
8647,2022-09-04,E012,Raj Patel,Line Cook,10.6,18.0,190.8
8648,2022-09-04,E003,Gianni Ferraro,Head Chef,9.1,28.0,254.8
8649,2022-09-04,E001,Sofia Russo,Owner/Manager,10.2,0.0,0.0
8650,2022-09-06,E007,Natalia Cruz,Server,5.4,12.0,64.8
8651,2022-09-06,E004,Luca Mancini,Sous Chef,9.0,22.0,198.0
8652,2022-09-06,E002,Giulia Russo,Co-Owner/FOH,12.8,0.0,0.0
8653,2022-09-06,E008,Danny Kwon,Bartender,5.3,15.0,79.5
8654,2022-09-06,E005,Carla DeLuca,Server,6.5,12.0,78.0
8655,2022-09-06,E012,Raj Patel,Line Cook,9.7,18.0,174.6
8656,2022-09-06,E003,Gianni Ferraro,Head Chef,8.3,28.0,232.4
8657,2022-09-06,E001,Sofia Russo,Owner/Manager,12.7,0.0,0.0
8658,2022-09-07,E006,Tony Esposito,Server,5.4,12.0,64.8
8659,2022-09-07,E007,Natalia Cruz,Server,6.4,12.0,76.8
8660,2022-09-07,E004,Luca Mancini,Sous Chef,9.9,22.0,217.8
8661,2022-09-07,E002,Giulia Russo,Co-Owner/FOH,10.4,0.0,0.0
8662,2022-09-07,E008,Danny Kwon,Bartender,6.6,15.0,99.0
8663,2022-09-07,E012,Raj Patel,Line Cook,8.3,18.0,149.4
8664,2022-09-07,E003,Gianni Ferraro,Head Chef,8.2,28.0,229.6
8665,2022-09-07,E001,Sofia Russo,Owner/Manager,11.3,0.0,0.0
8666,2022-09-08,E007,Natalia Cruz,Server,5.4,12.0,64.8
8667,2022-09-08,E004,Luca Mancini,Sous Chef,10.0,22.0,220.0
8668,2022-09-08,E002,Giulia Russo,Co-Owner/FOH,11.7,0.0,0.0
8669,2022-09-08,E008,Danny Kwon,Bartender,6.9,15.0,103.5
8670,2022-09-08,E005,Carla DeLuca,Server,6.7,12.0,80.4
8671,2022-09-08,E012,Raj Patel,Line Cook,8.9,18.0,160.2
8672,2022-09-08,E003,Gianni Ferraro,Head Chef,8.2,28.0,229.6
8673,2022-09-08,E001,Sofia Russo,Owner/Manager,12.0,0.0,0.0
8674,2022-09-09,E006,Tony Esposito,Server,6.8,12.0,81.6
8675,2022-09-09,E007,Natalia Cruz,Server,7.5,12.0,90.0
8676,2022-09-09,E004,Luca Mancini,Sous Chef,10.4,22.0,228.8
8677,2022-09-09,E002,Giulia Russo,Co-Owner/FOH,10.6,0.0,0.0
8678,2022-09-09,E008,Danny Kwon,Bartender,7.6,15.0,114.0
8679,2022-09-09,E005,Carla DeLuca,Server,8.9,12.0,106.8
8680,2022-09-09,E012,Raj Patel,Line Cook,10.7,18.0,192.6
8681,2022-09-09,E003,Gianni Ferraro,Head Chef,9.9,28.0,277.2
8682,2022-09-09,E001,Sofia Russo,Owner/Manager,12.2,0.0,0.0
8683,2022-09-10,E006,Tony Esposito,Server,7.6,12.0,91.2
8684,2022-09-10,E007,Natalia Cruz,Server,6.9,12.0,82.8
